carat,cut,color,clarity,depth,table,x,y,z,price
0.3,4,3,4,62.0,60.0,4.27,4.31,2.66,565
0.41,3,2,4,61.1,58.0,4.74,4.78,2.91,1007
0.51,2,2,7,62.2,56.0,5.08,5.12,3.17,2093
1.16,2,3,4,61.5,55.0,6.75,6.81,4.17,9248
1.51,1,5,2,63.9,59.0,7.18,7.26,4.61,9069
1.05,2,4,3,61.9,56.0,6.49,6.56,4.04,4504
0.58,3,2,3,63.0,56.0,5.34,5.26,3.34,1226
0.51,3,4,4,60.3,58.0,5.16,5.19,3.12,1381
0.35,2,2,5,61.4,54.0,4.54,4.58,2.8,706
1.0,1,1,2,63.9,55.0,6.28,6.34,4.03,4646
0.9,2,3,2,60.2,56.0,6.24,6.29,3.77,3894
1.15,3,1,3,61.8,56.0,6.75,6.7,4.15,4701
0.3,2,3,4,61.5,56.0,4.34,4.28,2.65,776
0.7,2,4,7,62.5,56.0,5.7,5.63,3.54,2693
0.51,4,1,5,61.4,56.0,5.15,5.18,3.17,1612
1.02,2,1,1,62.6,57.0,6.47,6.41,4.03,11605
2.02,3,5,4,61.2,59.0,8.13,8.05,4.95,17153
0.7,4,4,4,62.6,57.0,5.64,5.73,3.56,2482
0.9,4,0,4,62.2,58.0,6.14,6.18,3.83,6208
0.31,2,4,7,62.5,55.0,4.37,4.34,2.72,802
1.04,2,4,3,62.2,56.0,6.51,6.48,4.04,4077
1.0,3,0,2,62.5,59.0,6.38,6.32,3.97,5880
0.93,3,2,2,58.8,60.0,6.49,6.37,3.78,4010
0.38,3,0,2,59.7,60.0,4.69,4.66,2.79,941
1.5,3,3,3,58.3,61.0,7.55,7.4,4.34,6720
1.5,2,4,5,62.3,56.0,7.34,7.29,4.56,10920
1.56,2,3,7,62.3,54.0,7.41,7.45,4.63,15609
0.52,2,1,5,60.9,57.0,5.21,5.23,3.18,1689
2.01,3,4,2,61.2,62.0,8.18,8.12,4.99,12829
1.06,3,0,3,59.8,61.0,6.63,6.58,3.95,4483
0.9,3,2,4,62.7,58.0,6.14,6.17,3.86,5088
0.7,2,0,4,61.4,57.0,5.71,5.76,3.52,4323
0.26,3,1,6,62.3,60.0,4.09,4.07,2.54,769
1.01,1,4,4,63.8,59.0,6.3,6.34,4.03,5416
0.32,2,6,6,62.3,54.0,4.41,4.43,2.75,494
1.01,3,5,3,61.5,62.0,6.41,6.37,3.93,3360
1.0,1,1,3,62.1,61.0,6.36,6.4,3.96,4307
0.54,2,2,4,62.2,55.0,5.23,5.25,3.26,1799
0.33,2,2,6,61.9,55.0,4.43,4.46,2.75,893
0.41,2,2,2,61.6,57.0,4.8,4.78,2.95,904
1.5,4,2,5,63.9,57.0,7.16,7.23,4.6,13037
1.51,3,5,2,62.2,61.0,7.35,7.27,4.55,6756
0.37,2,1,5,62.6,56.0,4.61,4.56,2.87,1041
0.54,4,0,2,62.9,57.0,5.17,5.22,3.27,1662
0.55,2,2,2,61.0,58.0,5.25,5.28,3.21,1368
1.0,2,4,2,60.3,56.0,6.54,6.52,3.94,4788
0.5,1,3,1,64.0,55.0,5.05,5.08,3.24,1976
0.55,2,2,6,61.9,55.0,5.27,5.3,3.27,2380
1.04,0,0,3,65.8,58.0,6.32,6.25,4.13,3780
1.15,3,4,3,60.4,58.0,6.8,6.75,4.09,3220
0.32,3,1,1,61.6,58.0,4.38,4.39,2.7,1095
1.52,3,3,5,62.0,58.0,7.39,7.33,4.56,13606
1.2,3,4,3,62.2,58.0,6.79,6.74,4.21,5376
0.35,2,2,5,62.6,56.0,4.52,4.49,2.82,906
1.25,1,5,3,60.5,64.0,6.91,6.82,4.15,3465
1.0,2,2,3,61.8,57.0,6.45,6.36,3.96,4274
0.34,4,2,6,61.0,56.0,4.52,4.53,2.76,939
0.61,2,3,2,61.4,56.0,5.46,5.49,3.36,1659
1.63,3,3,2,61.0,59.0,7.64,7.58,4.64,11721
0.38,2,1,4,62.1,56.0,4.65,4.62,2.88,1069
0.37,2,0,2,61.1,57.0,4.63,4.64,2.83,823
0.41,2,1,4,61.4,57.0,4.79,4.82,2.95,1079
1.01,4,3,3,62.0,58.0,6.41,6.46,3.99,3682
0.71,4,1,5,62.9,55.0,5.72,5.76,3.61,2590
1.03,2,6,2,62.6,57.0,6.45,6.43,4.03,3922
1.23,3,2,5,59.6,58.0,7.02,6.94,4.16,9016
0.4,2,0,6,62.8,57.0,4.65,4.68,2.93,1279
1.52,2,6,7,62.6,58.0,7.32,7.34,4.59,9541
1.12,3,4,5,60.6,59.0,6.77,6.7,4.08,6052
0.34,4,1,2,60.3,57.0,4.53,4.56,2.74,596
0.31,2,1,7,61.4,57.0,4.37,4.39,2.69,791
1.12,4,3,2,61.1,59.0,6.69,6.73,4.1,5361
0.71,4,2,2,63.3,60.0,5.61,5.54,3.53,2198
0.3,2,4,6,63.0,56.0,4.27,4.24,2.68,878
0.62,3,3,2,59.3,58.0,5.6,5.56,3.31,1253
0.32,3,0,2,61.3,60.0,4.41,4.43,2.71,589
0.41,4,2,5,62.4,56.0,4.75,4.77,2.97,863
0.64,2,5,3,61.2,55.0,5.54,5.6,3.41,1257
0.81,2,2,3,62.9,57.0,5.97,5.93,3.74,2726
0.72,3,3,3,62.6,60.0,5.7,5.65,3.55,2115
1.24,2,6,2,61.8,57.0,6.92,6.86,4.26,4875
2.03,0,3,3,64.9,59.0,7.85,7.99,5.14,14687
0.78,3,2,2,61.5,59.0,5.96,5.88,3.64,2816
1.13,2,1,5,62.0,54.0,6.7,6.66,4.14,8404
0.35,2,0,5,62.4,55.0,4.48,4.52,2.81,829
0.5,2,5,5,62.5,55.0,5.05,5.09,3.17,1244
0.41,2,3,6,62.0,56.0,4.8,4.78,2.97,1230
0.9,1,3,3,64.1,56.0,6.12,6.08,3.91,3246
2.02,4,4,3,60.8,60.0,8.07,8.15,4.93,14498
0.91,4,2,4,63.1,59.0,6.19,6.14,3.89,4423
0.42,4,4,7,62.4,55.0,4.78,4.81,2.99,921
0.83,1,4,3,63.9,56.0,5.99,5.93,3.81,2337
1.7,3,6,6,62.9,60.0,7.61,7.56,4.77,11005
0.81,0,4,3,66.2,58.0,5.78,5.74,3.81,1687
0.51,2,3,4,61.4,54.0,5.15,5.18,3.17,1599
1.01,2,1,2,62.1,54.0,6.5,6.41,4.01,5599
1.22,2,4,2,61.8,57.0,6.83,6.85,4.23,6654
0.31,2,3,2,62.8,55.0,4.38,4.32,2.73,593
1.6,3,2,3,58.7,58.0,7.76,7.68,4.53,10286
1.0,3,2,3,62.5,59.0,6.4,6.28,3.96,4200
0.33,2,3,3,61.9,56.0,4.45,4.41,2.74,557
0.7,4,4,5,62.9,58.0,5.6,5.65,3.54,2276
0.37,3,1,3,59.5,61.0,4.7,4.68,2.79,666
1.19,2,6,2,62.0,56.0,6.8,6.77,4.21,4678
0.9,0,5,2,67.3,59.0,5.93,5.84,3.96,2804
0.38,3,2,2,62.7,58.0,4.62,4.6,2.89,898
0.76,4,2,5,62.5,58.0,5.79,5.83,3.63,3238
2.01,3,6,5,60.4,59.0,8.1,8.15,4.91,13619
0.91,4,6,3,62.4,61.0,6.13,6.2,3.85,3169
1.05,2,6,4,60.6,56.0,6.59,6.55,3.98,3528
0.94,4,4,3,62.7,61.0,6.21,6.24,3.9,3624
0.4,3,6,4,63.0,58.0,4.7,4.66,2.95,810
1.59,1,2,2,63.6,57.0,7.39,7.43,4.71,11716
1.5,2,4,5,62.2,57.0,7.27,7.33,4.54,10692
1.08,2,0,2,62.7,57.0,6.52,6.56,4.1,6539
3.01,3,6,3,60.7,59.0,9.35,9.22,5.64,18710
1.2,3,3,4,58.4,61.0,6.95,6.91,4.05,8177
0.52,4,0,5,60.6,56.0,5.22,5.25,3.17,1822
0.31,2,4,6,62.2,54.0,4.36,4.39,2.72,707
1.35,2,6,2,62.3,57.0,7.08,7.02,4.39,6396
0.41,3,3,2,60.3,59.0,4.76,4.79,2.88,719
0.51,2,0,2,60.4,55.0,5.48,5.18,3.16,1687
1.04,3,3,0,62.2,58.0,6.46,6.41,4.0,2801
0.71,2,4,5,61.8,55.0,5.75,5.78,3.56,3080
0.72,2,1,7,62.1,56.0,5.72,5.77,3.57,4285
1.5,1,4,3,59.8,61.0,7.39,7.49,4.45,6798
2.0,0,4,3,55.3,65.0,8.42,8.35,4.64,11202
1.1,3,2,2,59.5,59.0,6.7,6.77,4.01,5717
0.33,2,3,6,62.0,56.0,4.48,4.45,2.77,1114
0.7,2,1,4,62.6,55.0,5.66,5.69,3.55,3167
0.4,1,4,2,60.2,63.0,4.7,4.73,2.84,681
1.01,4,4,4,62.0,60.0,6.43,6.38,3.97,5593
0.32,2,1,1,61.2,57.0,4.4,4.43,2.7,1300
1.34,2,2,5,62.5,56.0,7.09,7.05,4.42,7504
0.5,3,4,2,62.1,60.0,5.06,5.02,3.13,1219
1.01,3,2,2,62.5,58.0,6.42,6.39,4.0,4989
0.71,1,6,2,61.5,62.0,5.61,5.66,3.47,1755
0.31,3,4,7,62.3,60.0,4.31,4.36,2.7,625
2.1,2,5,2,61.6,57.0,8.24,8.15,5.05,12168
1.51,0,1,5,65.0,58.0,7.06,7.12,4.61,12829
1.53,3,3,7,62.5,60.0,7.34,7.31,4.58,15505
1.32,4,3,3,62.9,57.0,6.94,6.98,4.38,6294
0.71,4,6,4,64.1,58.0,5.61,5.65,3.61,1993
0.6,2,3,5,62.1,56.0,5.4,5.45,3.37,1795
0.91,3,2,2,62.1,56.0,6.24,6.2,3.86,4204
0.33,2,3,5,62.0,57.0,4.44,4.47,2.76,579
1.2,3,3,4,60.2,60.0,6.82,6.87,4.12,8442
0.5,2,4,5,60.8,56.0,5.17,5.19,3.14,1446
0.36,2,0,2,62.2,53.0,4.57,4.59,2.85,626
1.5,2,5,5,62.4,54.1,7.3,7.35,4.57,9730
0.9,1,0,2,58.5,63.0,6.21,6.3,3.66,4469
1.01,4,0,2,62.9,59.0,6.39,6.43,4.03,5443
1.56,3,0,2,62.6,58.0,7.36,7.44,4.63,12226
1.01,0,3,5,66.8,56.0,6.15,6.09,4.09,4480
1.22,4,2,5,62.3,57.0,6.8,6.84,4.25,8575
0.32,3,1,2,60.4,61.0,4.42,4.39,2.66,672
0.33,2,3,7,62.7,55.0,4.41,4.46,2.78,752
0.51,3,1,5,63.0,59.0,5.08,5.05,3.19,1709
3.01,3,3,3,59.8,58.0,9.44,9.37,5.62,14220
0.39,3,5,6,61.5,59.0,4.67,4.7,2.88,821
0.54,2,1,5,61.4,57.0,5.25,5.21,3.21,1847
0.27,2,2,7,61.2,58.0,4.15,4.19,2.55,667
0.81,2,5,2,61.3,56.0,6.23,6.27,3.83,3097
0.44,4,5,6,60.8,57.0,4.88,4.93,2.98,926
1.31,3,5,5,60.0,58.0,7.15,7.11,4.28,6921
0.7,3,3,5,61.8,60.0,5.67,5.63,3.49,2479
0.83,2,2,5,61.6,58.0,6.04,6.07,3.73,3841
0.41,3,3,5,59.9,59.0,4.86,4.82,2.9,1061
1.01,1,1,7,63.3,58.0,6.31,6.39,4.02,8752
0.41,3,3,4,60.5,58.0,4.8,4.76,2.89,961
2.02,4,6,2,59.8,59.9,8.16,8.21,4.9,12598
0.32,2,0,2,62.7,54.0,4.39,4.35,2.74,756
1.01,4,3,4,62.8,59.0,6.34,6.37,3.99,6499
0.57,4,0,6,60.4,57.0,5.39,5.44,3.27,2945
0.7,0,1,5,65.7,55.0,5.45,5.51,3.6,2437
0.31,1,3,1,63.9,58.0,4.3,4.27,2.74,988
0.7,4,5,0,63.2,59.0,5.62,5.59,3.54,1235
2.15,3,6,2,62.4,60.0,8.24,8.18,5.12,13746
0.33,2,3,7,60.1,57.0,4.48,4.51,2.7,752
1.03,4,0,2,61.8,57.0,6.49,6.53,4.02,5393
0.9,2,2,5,60.8,57.0,6.22,6.24,3.79,5828
1.0,0,6,2,65.3,57.0,6.33,6.12,4.08,3175
0.52,3,1,0,60.8,60.0,5.2,5.17,3.15,1037
0.3,4,4,4,60.4,61.0,4.27,4.31,2.59,526
0.71,3,0,5,62.1,60.0,5.72,5.68,3.54,2950
0.39,1,1,4,57.8,58.0,4.86,4.9,2.82,1082
0.83,2,6,5,61.5,57.0,6.08,6.03,3.72,2241
0.36,3,4,5,60.9,59.0,4.58,4.62,2.8,568
1.26,2,2,3,62.7,58.0,6.91,6.87,4.32,6277
0.5,3,0,2,61.4,59.0,5.12,5.08,3.13,1363
0.42,2,4,3,61.4,56.0,4.81,4.86,2.97,625
1.01,3,5,2,59.9,59.0,6.46,6.42,3.86,4129
0.4,2,0,7,62.0,56.0,4.71,4.74,2.93,1263
0.37,2,3,2,61.4,55.0,4.63,4.68,2.86,586
0.4,3,5,6,59.5,59.0,4.79,4.76,2.84,1080
1.06,2,1,4,62.1,57.0,6.49,6.52,4.04,8413
2.0,1,6,0,63.6,62.0,7.97,7.8,5.02,6521
0.31,2,0,2,63.0,54.0,4.35,4.32,2.73,732
0.31,2,1,7,60.8,56.0,4.39,4.42,2.68,767
0.9,4,3,2,63.6,57.0,6.09,6.12,3.88,3649
0.34,3,2,5,62.6,58.0,4.46,4.49,2.8,686
0.73,3,1,5,62.5,61.0,5.78,5.64,3.59,2862
1.51,1,4,5,64.0,59.0,7.25,7.19,4.62,10000
0.9,1,1,2,63.8,61.0,6.08,6.05,3.87,3332
0.47,2,3,3,61.3,56.0,4.98,5.01,3.06,784
1.5,0,4,0,68.9,56.0,7.0,6.9,4.79,5292
0.43,2,2,5,61.4,54.0,4.9,4.93,3.02,848
1.08,2,4,3,61.8,55.0,6.57,6.6,4.07,4491
0.31,2,1,3,60.1,57.0,4.44,4.41,2.66,558
2.47,2,6,3,62.1,57.0,8.64,8.57,5.34,15430
0.31,4,4,7,63.4,56.0,4.32,4.29,2.73,802
1.01,3,4,5,61.9,57.0,6.42,6.35,3.95,5260
0.7,4,0,5,59.7,59.0,5.82,5.78,3.46,2999
0.56,2,1,2,62.3,56.0,5.3,5.26,3.29,1698
0.3,4,4,4,62.9,56.0,4.22,4.27,2.67,526
2.02,4,5,5,63.2,53.0,8.09,8.18,5.14,16179
0.4,3,1,2,61.7,60.0,4.72,4.68,2.9,882
0.7,4,4,2,61.0,58.0,5.67,5.7,3.47,2107
1.0,3,0,2,60.3,59.0,6.47,6.44,3.89,5880
1.26,2,4,2,61.0,56.0,7.04,7.0,4.28,6837
0.36,3,2,2,62.3,59.0,4.5,4.56,2.82,600
0.38,2,2,5,62.0,54.0,4.64,4.69,2.89,796
1.5,1,1,2,64.1,58.0,7.24,7.15,4.61,11795
0.5,1,3,7,63.6,57.0,5.08,5.04,3.22,1858
0.34,2,3,6,61.8,56.0,4.48,4.51,2.78,913
0.72,2,2,7,60.9,56.0,5.77,5.83,3.53,3746
0.93,2,5,3,62.3,57.0,6.22,6.2,3.87,3047
0.36,2,2,2,62.7,57.0,4.56,4.53,2.85,667
1.0,3,4,2,62.7,59.0,6.37,6.3,3.97,4788
0.5,2,0,5,62.9,54.0,5.09,5.05,3.19,1819
2.01,3,5,2,62.4,61.0,8.01,7.99,4.99,15528
0.57,2,2,6,61.3,56.0,5.4,5.37,3.3,3343
1.22,2,4,3,62.3,57.0,6.84,6.89,4.28,6398
0.9,4,4,7,59.9,61.0,6.29,6.19,3.74,4637
0.3,1,3,5,63.1,56.0,4.25,4.28,2.69,526
1.0,4,2,3,61.1,61.0,6.35,6.38,3.89,4372
0.81,4,1,3,62.9,56.0,5.87,5.9,3.7,3059
0.33,4,1,2,63.0,54.0,4.38,4.42,2.77,579
0.3,1,2,1,58.8,61.0,4.35,4.39,2.57,796
1.23,4,5,4,63.1,58.0,6.77,6.91,4.32,6564
0.31,4,5,5,61.6,56.0,4.36,4.39,2.69,468
0.5,3,0,5,62.8,58.0,5.03,5.0,3.15,1758
0.32,2,5,2,62.4,57.0,4.35,4.37,2.72,432
1.22,2,4,7,62.7,54.0,6.77,6.83,4.27,8014
1.32,4,5,3,61.2,58.0,7.12,7.06,4.34,6300
0.92,3,4,2,59.0,59.0,6.36,6.31,3.74,3709
0.6,2,0,5,62.8,57.0,5.37,5.39,3.38,2061
1.37,4,4,4,62.0,59.0,7.08,7.12,4.4,9046
0.3,3,3,2,58.8,60.0,4.39,4.35,2.57,574
0.6,3,0,2,61.6,58.0,5.42,5.45,3.35,1896
1.16,2,3,5,62.5,55.0,6.75,6.69,4.2,8061
0.54,2,0,5,61.2,56.0,5.24,5.28,3.22,1725
0.41,2,5,7,62.3,56.0,4.73,4.77,2.96,827
1.01,4,5,5,61.9,61.0,6.36,6.41,3.95,4626
0.79,3,0,3,61.8,58.0,5.95,5.89,3.66,2735
0.9,2,1,2,59.1,59.0,6.31,6.37,3.75,4439
0.74,3,5,4,62.9,57.0,5.79,5.76,3.63,2193
0.5,2,1,5,62.3,57.0,5.04,5.08,3.15,1559
1.07,3,3,2,60.5,62.0,6.69,6.6,4.02,4949
0.51,1,3,2,63.6,55.0,5.03,5.06,3.21,1220
0.7,4,4,3,63.1,55.0,5.71,5.66,3.59,1995
1.0,3,3,3,61.8,58.0,6.43,6.39,3.96,4398
1.05,3,1,3,60.9,61.0,6.61,6.55,4.01,3951
1.4,2,3,7,62.0,56.0,7.18,7.13,4.44,14231
0.46,2,6,4,62.6,53.9,4.92,4.95,3.09,851
1.02,2,3,1,62.5,57.0,6.37,6.44,4.0,8162
0.74,2,4,6,62.5,55.0,5.76,5.79,3.61,3287
0.3,2,2,2,62.2,54.2,4.31,4.34,2.69,499
0.38,3,4,5,60.6,58.0,4.7,4.68,2.84,898
0.49,3,6,3,59.8,59.0,5.14,5.12,3.07,900
1.36,4,4,4,59.9,58.0,7.16,7.2,4.3,9178
1.0,3,3,3,60.2,58.0,6.55,6.48,3.92,3584
0.41,2,0,3,62.6,55.0,4.76,4.8,2.99,683
0.5,4,1,2,63.3,58.0,5.03,4.99,3.17,1415
0.53,2,0,5,62.2,56.0,5.16,5.19,3.22,1857
1.03,2,4,2,61.1,56.0,6.5,6.53,3.98,5418
0.31,2,0,2,61.2,55.0,4.37,4.49,2.71,571
0.9,2,5,3,62.0,56.0,6.16,6.2,3.83,3001
0.9,3,2,2,62.0,55.0,6.2,6.16,3.83,4183
0.35,4,3,1,62.2,58.0,4.45,4.52,2.79,1044
0.56,2,0,5,61.4,57.0,5.32,5.36,3.28,1963
1.0,2,2,3,62.7,57.0,6.37,6.42,4.01,4721
0.33,2,1,7,61.6,55.0,4.43,4.47,2.74,917
1.53,4,4,2,61.1,57.0,7.44,7.45,4.55,10468
0.4,2,3,2,62.0,55.0,4.72,4.76,2.94,692
0.32,2,0,3,61.4,56.0,4.46,4.43,2.73,612
1.0,3,1,3,60.7,58.0,6.45,6.38,3.9,3763
1.59,4,6,4,60.1,60.0,7.56,7.59,4.55,8515
0.54,2,3,6,62.0,57.0,5.25,5.21,3.24,2030
1.03,0,4,2,65.1,57.0,6.43,6.36,4.16,3617
0.41,4,1,5,63.3,56.0,4.71,4.74,2.99,910
0.34,2,3,1,60.7,57.0,4.51,4.55,2.75,974
1.01,0,6,7,66.0,56.0,6.29,6.22,4.13,2998
0.36,3,4,7,60.6,58.0,4.58,4.6,2.78,726
0.71,2,2,4,61.3,56.0,5.76,5.78,3.53,3480
0.36,2,0,5,61.7,55.0,4.6,4.58,2.83,1094
2.08,3,1,3,62.3,59.0,8.22,8.16,5.1,15873
1.35,2,3,0,62.5,57.0,7.01,7.04,4.39,4560
0.32,4,3,5,60.2,57.0,4.42,4.45,2.67,561
1.33,2,3,6,62.2,54.0,7.02,7.06,4.38,12255
0.91,1,1,2,63.5,57.0,6.07,6.11,3.87,4211
0.32,2,2,4,61.1,57.0,4.42,4.45,2.71,652
0.52,2,2,3,61.8,55.0,5.17,5.21,3.21,1059
1.3,4,6,5,61.6,56.0,7.02,7.07,4.34,5832
1.01,1,2,3,63.7,60.0,6.37,6.29,4.02,3897
1.02,4,0,3,61.5,56.0,6.47,6.51,3.99,4633
1.27,2,2,5,62.8,56.0,6.9,6.86,4.32,6543
0.83,2,4,6,61.7,57.0,6.02,6.07,3.73,3570
0.31,4,4,6,61.9,57.0,4.33,4.36,2.69,651
0.34,3,1,5,61.0,59.0,4.48,4.51,2.74,745
0.42,2,5,6,62.0,55.0,4.8,4.88,3.0,884
1.06,2,4,5,62.5,57.0,6.49,6.47,4.05,5889
0.34,2,1,6,61.0,57.0,4.53,4.55,2.77,946
1.11,2,5,2,61.9,57.0,6.62,6.67,4.11,4709
0.5,2,3,7,62.8,57.0,5.04,4.99,3.15,1935
2.01,4,6,2,60.3,58.0,8.11,8.17,4.91,12392
1.01,4,4,2,63.4,59.0,6.34,6.28,4.0,4836
0.3,1,0,5,63.6,54.0,4.26,4.32,2.73,521
0.32,2,1,5,62.2,56.0,4.37,4.41,2.73,702
0.33,3,3,3,62.6,58.0,4.42,4.4,2.76,557
0.7,0,0,3,65.6,55.0,5.59,5.5,3.64,2167
0.53,2,3,2,61.0,55.0,5.23,5.26,3.2,1439
1.03,0,0,2,65.5,58.0,6.18,6.13,4.03,4441
1.54,4,3,1,59.4,60.0,7.55,7.61,4.5,15444
0.9,1,3,5,60.8,56.0,6.14,6.19,3.75,4210
0.7,2,4,2,62.2,55.0,5.67,5.71,3.54,2294
0.8,2,3,5,61.2,57.0,6.02,6.07,3.7,2969
0.27,4,2,7,62.5,59.0,4.11,4.15,2.58,544
0.55,4,4,2,59.4,58.0,5.36,5.38,3.19,1270
0.4,2,1,7,61.4,59.0,4.71,4.74,2.9,1106
0.51,3,1,5,61.0,60.0,5.12,5.17,3.14,1656
0.92,4,2,2,63.5,58.0,6.16,6.12,3.9,3967
1.5,1,2,2,60.5,62.0,7.32,7.38,4.45,11399
0.41,2,6,4,62.7,57.0,4.72,4.75,2.97,647
0.75,4,3,5,63.4,56.0,5.78,5.74,3.65,2808
0.61,2,2,3,61.9,57.0,5.45,5.41,3.36,1588
0.53,2,0,3,61.9,55.0,5.19,5.24,3.23,1314
1.24,3,4,4,62.2,59.0,6.83,6.9,4.27,7092
0.46,2,4,4,61.2,55.0,4.96,5.04,3.06,1401
1.1,2,3,4,61.5,57.0,6.62,6.65,4.08,6984
1.21,3,6,2,62.7,57.0,6.77,6.72,4.23,4391
0.41,1,6,5,64.0,59.0,4.64,4.71,2.99,565
0.3,4,4,6,63.3,55.0,4.34,4.29,2.73,878
1.06,2,5,4,61.8,56.0,6.5,6.57,4.05,6060
0.37,4,1,6,60.9,56.0,4.65,4.67,2.84,1055
1.23,3,3,4,62.2,58.0,6.78,6.74,4.27,5786
0.44,2,0,4,62.3,55.0,4.85,4.88,3.03,1235
1.0,4,0,3,62.8,58.0,6.33,6.37,3.99,4753
1.0,3,2,2,59.8,59.0,6.49,6.55,3.9,5058
0.71,3,2,3,62.1,60.0,5.68,5.62,3.51,2169
0.53,2,0,2,62.0,57.0,5.19,5.23,3.23,1566
0.71,2,3,5,62.5,57.0,5.72,5.68,3.56,2511
1.21,3,2,3,61.5,61.0,6.82,6.77,4.18,5387
0.34,2,2,7,61.7,55.0,4.49,4.52,2.78,784
0.4,4,2,4,61.5,59.0,4.71,4.76,2.91,982
1.54,3,3,3,61.5,61.0,7.42,7.35,4.54,8969
0.23,3,0,5,58.5,61.0,4.06,3.98,2.35,411
1.0,3,3,2,61.8,59.0,6.43,6.38,3.96,4256
0.3,3,4,5,62.3,58.0,4.33,4.31,2.69,608
0.42,4,1,2,62.3,58.0,4.76,4.81,2.98,773
0.91,1,2,2,63.7,58.0,6.1,6.17,3.91,3993
0.33,4,3,4,61.2,57.0,4.46,4.49,2.73,643
0.37,3,0,2,60.4,59.0,4.68,4.62,2.81,874
1.53,1,6,3,64.1,58.0,7.3,7.18,4.64,6368
0.3,2,3,2,62.2,57.0,4.26,4.29,2.66,477
0.49,0,0,5,57.5,68.0,5.18,5.11,2.96,1249
0.51,2,0,7,61.3,56.0,5.14,5.15,3.16,3223
0.6,2,1,6,62.0,53.7,5.4,5.44,3.36,3082
1.03,3,2,3,60.2,55.0,6.59,6.53,3.95,3974
1.0,3,4,5,63.0,59.0,6.43,6.34,4.02,4791
0.41,3,2,7,61.0,59.0,4.82,4.79,2.93,1192
1.22,2,2,3,62.5,56.2,6.81,6.85,4.27,6401
0.4,4,0,4,64.0,57.0,4.66,4.69,2.99,995
1.02,4,3,3,63.8,55.0,6.37,6.4,4.07,4501
0.33,2,1,6,60.2,57.0,4.47,4.5,2.7,984
1.16,3,5,2,60.0,58.0,6.82,6.78,4.08,4872
0.3,3,1,5,62.5,59.0,4.3,4.27,2.68,844
1.01,4,1,5,63.2,57.0,6.38,6.35,4.02,6787
1.31,3,4,2,62.4,58.0,7.02,6.96,4.36,7527
1.53,3,5,5,62.0,58.0,7.36,7.41,4.58,10013
2.0,1,5,5,63.6,60.0,8.03,7.95,5.08,16439
0.34,2,4,2,60.7,56.0,4.58,4.52,2.76,628
1.2,3,3,4,62.5,59.0,6.72,6.64,4.19,8056
1.18,3,1,0,62.5,58.0,6.75,6.62,4.18,3965
1.14,4,5,2,62.6,55.0,6.66,6.72,4.19,4840
0.51,1,1,2,63.3,59.0,5.05,5.09,3.21,1304
0.7,4,4,5,60.0,55.0,5.73,5.77,3.45,2287
1.21,2,4,5,63.0,57.0,6.73,6.7,4.23,6134
0.72,2,3,4,60.3,57.0,5.82,5.86,3.52,3478
0.46,2,3,3,62.2,53.0,4.95,4.98,3.09,864
1.53,2,0,2,61.4,58.0,7.35,7.44,4.54,12981
0.71,4,0,2,60.1,60.0,5.76,5.79,3.47,2921
1.11,1,0,2,57.8,61.0,6.83,6.78,3.93,6088
1.01,3,3,2,61.5,59.0,6.48,6.43,3.97,5006
1.26,2,4,4,61.0,57.0,6.97,7.03,4.27,8959
1.02,2,1,7,61.5,57.0,6.55,6.5,4.01,10384
1.01,3,3,5,61.1,60.0,6.46,6.37,3.92,5701
0.51,1,1,2,57.4,62.0,5.24,5.29,3.02,1266
0.31,2,4,3,61.1,56.0,4.4,4.42,2.69,421
0.77,2,0,2,62.6,57.0,5.81,5.92,3.67,2949
0.53,4,3,2,63.4,54.0,5.09,5.13,3.24,1161
0.54,2,6,4,61.0,56.1,5.25,5.28,3.21,1240
0.9,2,4,3,62.8,55.0,6.18,6.11,3.86,3016
1.12,2,3,4,61.5,56.0,6.7,6.73,4.13,8202
0.32,2,1,5,61.8,54.0,4.43,4.4,2.73,768
0.51,2,2,7,61.4,56.0,5.16,5.17,3.17,2025
1.06,3,3,4,62.2,55.0,6.58,6.51,4.07,6853
1.21,3,2,5,61.5,57.0,6.81,6.74,4.17,8877
0.3,2,1,7,61.4,56.0,4.33,4.37,2.67,949
2.0,4,4,2,63.3,59.0,8.02,8.0,5.07,16872
0.53,2,4,2,61.5,54.0,5.21,5.26,3.22,1205
0.49,4,2,6,62.2,56.0,5.04,5.08,3.14,1952
0.43,2,1,2,62.6,56.0,4.79,4.82,3.01,760
0.55,2,3,6,62.0,55.0,5.25,5.27,3.26,2042
1.01,2,4,3,61.1,56.0,6.44,6.48,3.95,4693
1.07,3,2,3,60.8,58.0,6.62,6.68,4.04,4491
2.12,2,5,5,62.7,56.0,8.16,8.24,5.14,17068
0.33,2,4,1,60.5,56.0,4.54,4.52,2.74,959
0.3,3,3,2,61.4,57.0,4.35,4.31,2.66,574
0.5,4,1,3,61.4,58.0,5.09,5.11,3.13,1154
0.3,2,2,7,62.2,55.0,4.29,4.33,2.68,684
1.0,0,4,3,63.7,54.0,6.42,6.27,4.06,3164
0.57,1,3,5,58.2,66.0,5.34,5.45,3.14,1816
0.41,2,3,3,61.0,57.0,4.82,4.79,2.93,836
0.9,4,2,2,61.1,56.0,6.23,6.3,3.83,3893
1.2,2,4,0,58.6,57.0,7.01,6.96,4.09,3763
