id,carat,cut,color,clarity,depth,table,x,y,z,price
38702,1.22,Ideal,I,SI1,62.3,58.0,6.8,6.82,4.24,6398
38703,0.31,Premium,D,IF,60.2,59.0,4.39,4.42,2.65,1167
38704,1.02,Very Good,E,SI2,62.9,56.0,6.36,6.43,4.02,4398
38705,0.72,Ideal,F,VS1,62.5,54.0,5.73,5.76,3.59,3330
38706,0.75,Ideal,E,VS1,62.0,55.0,5.88,5.83,3.66,3402
38707,1.01,Very Good,D,VVS2,59.8,57.0,6.49,6.58,3.91,10499
38708,1.01,Very Good,H,SI1,62.5,58.0,6.37,6.42,4.0,4052
38709,0.32,Premium,G,SI2,61.0,59.0,4.36,4.42,2.68,421
38710,1.01,Premium,D,VS1,61.1,56.0,6.43,6.36,3.91,6733
38711,1.33,Very Good,J,VS1,61.7,55.0,7.07,7.12,4.38,6442
38712,0.5,Ideal,F,VVS1,61.0,57.0,5.13,5.16,3.14,2165
38713,0.45,Fair,F,VS2,64.3,59.0,4.8,4.75,3.07,1080
38714,0.3,Premium,F,IF,61.6,58.0,4.32,4.35,2.67,947
38715,1.14,Ideal,J,VS2,61.4,55.0,6.74,6.77,4.15,4906
38716,0.37,Very Good,F,VS2,59.7,62.0,4.68,4.7,2.8,696
38717,1.25,Ideal,J,VS2,62.6,54.0,6.94,6.9,4.33,5067
38718,0.5,Fair,F,VS2,64.9,58.0,4.99,4.9,3.21,1225
38719,1.1,Ideal,G,SI1,62.5,57.0,6.61,6.58,4.12,4484
38720,0.83,Good,F,SI2,63.7,59.0,5.91,5.86,3.75,1968
38721,0.6,Ideal,F,VVS2,60.9,57.0,5.45,5.48,3.33,2698
38722,1.0,Ideal,F,SI1,62.0,57.0,6.43,6.37,3.97,5292
38723,1.6,Ideal,J,VS2,62.1,56.0,7.47,7.51,4.65,9681
38724,0.32,Premium,H,VVS2,62.2,58.0,4.38,4.33,2.71,773
38725,0.31,Premium,G,VS2,58.8,62.0,4.41,4.4,2.59,605
38726,0.5,Very Good,H,VS2,63.9,57.0,5.04,5.07,3.23,1387
38727,0.7,Premium,F,SI1,61.2,59.0,5.7,5.64,3.47,2239
38728,0.32,Very Good,I,SI1,62.8,58.0,4.34,4.39,2.74,432
38729,0.59,Premium,G,VS1,62.5,53.0,5.46,5.35,3.38,1991
38730,1.5,Ideal,I,SI1,62.1,55.0,7.32,7.36,4.56,8685
38731,0.39,Premium,F,VS1,61.7,58.0,4.69,4.71,2.9,894
38732,0.92,Good,H,VS1,62.3,63.0,6.18,6.3,3.88,4116
38733,0.3,Good,I,SI1,64.1,57.0,4.3,4.25,2.74,506
38734,1.01,Very Good,G,VVS2,59.7,59.0,6.5,6.56,3.9,7226
38735,0.4,Ideal,E,VS1,62.5,55.0,4.67,4.71,2.93,947
38736,1.04,Ideal,F,SI2,61.8,56.0,6.49,6.53,4.02,4547
38737,1.5,Good,I,SI1,61.1,63.0,7.27,7.34,4.46,8254
38738,1.17,Premium,G,VS1,62.4,56.0,6.81,6.75,4.23,7564
38739,1.03,Premium,F,VS1,62.2,57.0,6.51,6.47,4.04,7365
38740,0.33,Premium,D,SI1,60.1,59.0,4.46,4.49,2.69,608
38741,1.56,Ideal,G,SI1,60.4,56.0,7.51,7.55,4.55,13724
38742,1.69,Premium,J,I1,60.2,61.0,7.79,7.7,4.66,5277
38743,1.0,Very Good,F,VS2,62.2,55.0,6.39,6.44,3.99,6340
38744,2.01,Ideal,I,SI2,62.1,57.0,8.07,8.03,5.0,12338
38745,0.5,Very Good,I,SI1,63.2,57.0,5.07,5.09,3.21,1087
38746,0.33,Ideal,D,VS2,61.9,53.0,4.49,4.46,2.77,1002
38747,1.0,Premium,F,SI1,60.3,58.0,6.43,6.47,3.89,5197
38748,1.36,Very Good,F,SI1,62.8,53.0,7.05,7.1,4.45,6597
38749,1.06,Ideal,I,VS2,61.4,57.0,6.57,6.52,4.02,4405
38750,0.53,Ideal,I,VS1,62.3,56.0,5.19,5.23,3.24,1427
38751,0.71,Good,F,SI1,64.3,57.0,5.62,5.55,3.59,2125
38752,1.5,Good,H,VS2,64.3,60.0,7.16,7.08,4.58,8165
38753,0.7,Very Good,I,VVS1,62.1,58.0,5.62,5.65,3.5,2565
38754,1.01,Premium,D,SI1,61.6,60.0,6.47,6.43,3.97,5543
38755,0.34,Ideal,G,VVS1,61.5,56.0,4.47,4.5,2.75,844
38756,1.0,Ideal,G,SI1,61.6,55.0,6.51,6.41,3.98,4956
38757,0.9,Very Good,G,SI1,63.8,53.0,6.1,6.16,3.91,3615
38758,0.76,Ideal,E,SI2,61.5,57.0,5.83,5.87,3.6,2680
38759,0.51,Very Good,E,VS1,61.8,54.7,5.12,5.15,31.8,1970
38760,0.39,Very Good,G,VS1,61.7,62.0,4.65,4.69,2.88,741
38761,1.22,Ideal,F,VS2,60.7,57.0,6.89,6.94,4.2,9568
38762,0.28,Ideal,E,VVS2,62.4,56.0,4.2,4.16,2.61,828
38763,0.38,Premium,E,VS2,59.2,60.0,4.77,4.73,2.81,1112
38764,0.3,Ideal,I,SI1,61.9,57.0,4.28,4.31,2.66,422
38765,0.4,Ideal,E,VVS2,62.3,54.0,4.74,4.76,2.96,1090
38766,0.34,Ideal,E,SI1,60.7,56.0,4.55,4.51,2.75,765
38767,1.01,Very Good,G,SI1,60.2,58.0,6.5,6.59,3.94,4719
38768,1.21,Very Good,H,SI1,62.4,58.0,6.83,6.79,4.25,5826
38769,1.01,Premium,D,VVS1,59.3,59.0,6.56,6.53,3.88,11480
38770,0.34,Premium,F,VVS2,59.6,60.0,4.59,4.54,2.72,928
38771,1.06,Ideal,G,VS1,62.3,55.0,6.5,6.53,4.06,8451
38772,1.53,Premium,G,VS2,61.8,59.0,7.45,7.31,4.56,12717
38773,0.54,Ideal,G,VVS2,61.8,56.0,5.23,5.25,3.24,1985
38774,0.31,Ideal,D,VS2,62.4,57.0,4.34,4.31,2.7,662
38775,0.4,Ideal,F,VVS1,61.3,56.0,4.76,4.73,2.91,1323
38776,1.04,Premium,E,VS1,58.6,59.0,6.68,6.64,3.9,6765
38777,2.02,Premium,H,SI1,61.4,61.0,8.09,8.03,4.95,13229
38778,0.7,Ideal,F,VS1,61.2,54.0,5.92,5.64,3.54,2940
38779,0.7,Very Good,H,VVS1,60.5,60.0,5.74,5.77,3.48,2788
38780,1.51,Very Good,E,SI1,63.1,56.0,7.24,7.22,4.56,10113
38781,0.5,Ideal,G,VVS2,62.3,56.0,5.09,5.05,3.16,1935
38782,0.38,Ideal,G,VS1,60.8,56.0,4.66,4.71,2.85,833
38783,1.07,Ideal,G,VVS2,62.4,55.6,6.48,6.55,4.07,8235
38784,0.64,Good,F,VS2,59.3,60.7,5.59,5.66,3.34,2063
38785,0.32,Ideal,E,VS1,62.2,54.0,4.39,4.42,2.74,739
38786,1.0,Very Good,H,SI2,63.1,58.0,6.29,6.36,3.99,3975
38787,1.51,Premium,J,VS2,62.8,59.0,7.28,7.2,4.55,7553
38788,0.35,Ideal,E,VS2,63.5,54.0,4.48,4.43,2.83,722
38789,1.21,Premium,F,VS1,60.1,58.0,6.98,6.89,4.17,9448
38790,0.42,Premium,F,VVS2,59.6,59.0,4.83,4.86,2.89,1142
38791,0.35,Premium,D,VS2,61.9,58.0,4.6,4.51,2.82,1063
38792,1.29,Ideal,E,VVS2,59.8,59.0,7.07,7.11,4.24,13530
38793,0.3,Premium,E,SI1,60.6,56.0,4.37,4.35,2.64,675
38794,0.53,Ideal,F,VVS2,62.3,56.0,5.2,5.24,3.25,1943
38795,0.3,Premium,I,VS1,59.8,60.0,4.36,4.34,2.6,608
38796,0.76,Very Good,E,VS1,62.1,58.0,5.84,5.89,3.64,3415
38797,0.71,Premium,D,SI2,62.8,57.0,5.69,5.64,3.56,2368
38798,0.41,Premium,E,VS2,61.3,58.0,4.74,4.79,2.92,935
38799,0.53,Premium,H,IF,62.5,59.0,5.15,5.18,3.23,1957
38800,1.5,Very Good,G,VVS1,63.3,58.0,7.19,7.27,4.58,14842
38801,1.13,Ideal,E,SI2,61.8,57.0,6.68,6.65,4.12,5120
38802,1.12,Premium,F,SI2,62.4,59.0,6.6,6.54,4.1,3723
38803,0.41,Ideal,F,VVS2,62.9,54.0,4.74,4.7,2.97,1192
38804,1.01,Ideal,F,VS2,62.0,56.0,6.46,6.51,4.02,6416
38805,1.52,Ideal,F,SI1,62.0,54.0,7.44,7.36,4.59,12182
38806,0.7,Good,I,SI1,63.8,57.0,5.63,5.66,3.6,2034
38807,1.22,Very Good,J,VS2,61.9,57.0,6.82,6.87,4.24,4793
38808,0.3,Ideal,E,VS2,61.5,55.0,4.28,4.31,2.64,658
38809,1.05,Very Good,G,SI1,59.7,58.0,6.6,6.66,3.96,5019
38810,0.42,Good,F,SI1,63.1,56.0,4.79,4.82,3.03,722
38811,0.71,Fair,D,SI1,65.1,59.0,5.59,5.56,3.63,2352
38812,1.0,Very Good,D,VS2,62.6,56.0,6.33,6.39,3.98,6881
38813,0.33,Premium,G,VS1,61.6,60.0,4.46,4.41,2.73,854
38814,0.3,Ideal,D,VS1,61.0,57.0,4.31,4.32,2.63,651
38815,0.33,Ideal,G,VVS1,62.0,56.0,4.45,4.48,2.77,868
38816,0.31,Premium,E,VVS2,61.4,58.0,4.33,4.36,2.67,816
38817,0.4,Premium,G,SI1,58.3,62.0,4.86,4.81,2.82,816
38818,1.21,Ideal,H,SI1,62.0,56.0,6.86,6.81,4.24,5936
38819,1.08,Premium,F,VS2,62.1,59.0,6.54,6.59,4.08,7501
38820,0.31,Ideal,F,VVS2,61.2,56.0,4.39,4.37,2.68,977
38821,0.54,Ideal,D,VS2,61.1,57.0,5.29,5.19,3.2,1993
38822,1.0,Very Good,D,VS1,60.0,60.0,6.44,6.49,3.88,7281
38823,2.22,Fair,J,I1,66.7,56.0,8.04,8.02,5.36,5607
38824,0.52,Good,H,SI1,57.6,61.0,5.34,5.32,3.07,1056
38825,0.45,Good,H,VVS1,56.8,64.0,5.08,4.99,2.86,1180
38826,0.54,Premium,D,VS2,61.5,58.0,5.21,5.26,3.22,1892
38827,2.02,Very Good,J,VS2,62.6,58.0,8.03,8.1,5.05,13499
38828,1.1,Very Good,H,SI1,62.9,57.0,6.54,6.59,4.13,5521
38829,0.75,Premium,G,SI2,63.0,58.0,5.81,5.77,3.62,2250
38830,1.06,Premium,H,VS1,62.5,58.0,6.5,6.47,4.05,5549
38831,0.31,Ideal,E,VS2,61.7,55.0,4.39,4.36,2.7,872
38832,0.3,Ideal,D,VVS2,59.5,56.0,4.38,4.42,2.62,741
38833,1.04,Very Good,H,SI1,63.1,58.0,6.43,6.37,4.04,4316
38834,0.38,Ideal,D,VS1,62.2,57.0,4.63,4.66,2.89,1067
38835,0.53,Ideal,G,VVS2,62.1,54.0,5.18,5.22,3.23,1893
38836,1.34,Premium,G,SI2,60.1,61.0,7.11,7.06,4.26,4953
38837,1.5,Very Good,H,VS1,59.6,60.0,7.39,7.42,4.41,12152
38838,1.14,Premium,D,SI2,60.3,58.0,6.79,6.71,4.07,4972
38839,1.56,Ideal,H,SI1,62.4,54.0,7.48,7.43,4.65,10728
38840,1.43,Fair,E,SI2,66.0,57.0,7.02,7.0,4.63,6086
38841,0.4,Very Good,F,VS1,61.2,58.0,4.74,4.86,2.94,847
38842,0.31,Premium,F,SI2,63.0,58.0,4.36,4.34,2.74,523
38843,0.35,Good,E,VS2,57.8,60.0,4.64,4.67,2.69,711
38844,1.09,Ideal,E,SI2,61.7,58.0,6.58,6.62,4.07,5042
38845,0.71,Ideal,E,SI1,61.6,53.0,5.79,5.73,3.55,2258
38846,1.13,Very Good,J,VS2,62.0,59.0,6.62,6.66,4.12,4206
38847,0.3,Ideal,E,VS1,61.7,57.0,4.28,4.31,2.65,710
38848,0.74,Very Good,H,SI1,62.4,58.0,5.71,5.76,3.58,2426
38849,0.31,Good,E,SI1,63.1,55.0,4.33,4.36,2.74,544
38850,1.05,Good,E,SI1,64.2,61.0,6.33,6.41,4.09,4878
38851,0.59,Ideal,E,SI1,62.2,57.0,5.34,5.37,3.33,1630
38852,0.71,Ideal,E,VS2,62.2,57.0,5.79,5.62,3.55,2776
38853,0.43,Ideal,E,VVS2,61.7,55.0,4.86,4.87,3.0,1426
38854,0.34,Ideal,F,VVS1,62.0,56.0,4.45,4.49,2.77,967
38855,1.29,Very Good,G,SI2,63.2,54.0,6.96,6.94,4.39,4045
38856,1.02,Ideal,G,VS1,62.4,57.0,6.41,6.43,4.01,7440
38857,0.71,Fair,G,SI2,64.8,58.0,5.6,5.57,3.62,2055
38858,0.39,Very Good,D,VS2,59.5,57.0,4.79,4.82,2.86,1040
38859,0.7,Very Good,E,SI2,63.1,54.0,5.73,5.65,3.59,2066
38860,0.92,Ideal,H,SI1,61.6,56.0,6.21,6.25,3.84,4587
38861,0.8,Ideal,D,SI1,61.7,56.0,5.96,6.0,3.69,3195
38862,1.04,Very Good,G,IF,61.7,58.0,6.47,6.6,4.03,8225
38863,0.78,Premium,G,VS2,60.8,58.0,6.03,5.95,3.64,2803
38864,0.3,Good,E,VS2,64.2,57.0,4.24,4.13,2.69,619
38865,0.52,Ideal,F,VS2,61.1,56.0,5.19,5.23,3.18,1625
38866,2.18,Very Good,I,SI2,61.4,59.5,8.31,8.37,5.12,14735
38867,1.01,Very Good,H,SI2,60.6,61.0,6.38,6.45,3.89,3888
38868,0.23,Good,E,VVS2,62.2,60.0,3.9,3.94,2.44,505
38869,0.54,Premium,H,VVS1,62.0,57.0,5.25,5.2,3.24,1944
38870,0.52,Ideal,F,VS2,61.6,56.0,5.14,5.18,3.18,1446
38871,1.22,Very Good,I,SI2,62.9,56.0,6.79,6.84,4.29,5072
38872,0.56,Ideal,F,VVS2,61.1,56.0,5.35,5.37,3.27,2522
38873,1.05,Very Good,I,SI1,63.5,58.0,6.46,6.43,4.09,4292
38874,1.01,Very Good,G,SI1,62.6,59.0,6.38,6.3,3.97,4916
38875,0.42,Ideal,G,IF,61.6,56.0,4.85,4.86,2.99,1400
38876,0.31,Ideal,I,VVS1,62.1,54.0,4.34,4.39,2.71,511
38877,0.34,Very Good,G,VVS1,60.9,57.0,4.53,4.56,2.76,819
38878,0.5,Fair,G,VS1,60.3,66.0,5.13,5.09,3.08,1327
38879,2.15,Ideal,H,SI1,61.5,60.0,8.17,8.29,5.06,18470
38880,1.0,Good,D,I1,57.8,62.0,6.51,6.47,3.75,2657
38881,0.56,Premium,F,VS2,59.6,58.0,5.34,5.36,3.19,1654
38882,0.22,Premium,F,SI1,60.4,61.0,3.88,3.84,2.33,342
38883,0.38,Ideal,G,SI1,62.4,57.0,4.62,4.65,2.89,666
38884,1.23,Premium,I,VS2,61.7,58.0,6.87,6.85,4.23,5622
38885,0.66,Ideal,H,VS1,62.7,55.0,5.6,5.57,3.5,2222
38886,0.34,Very Good,E,SI1,63.0,55.0,4.42,4.47,2.8,596
38887,0.58,Ideal,H,VS1,61.2,55.0,5.39,5.42,3.31,1671
38888,0.42,Very Good,F,SI1,60.6,61.0,4.83,4.87,2.94,722
38889,2.09,Premium,I,SI2,60.1,59.0,8.34,8.3,5.0,10042
38890,1.02,Ideal,G,VS1,62.1,58.0,6.4,6.45,3.99,6857
38891,1.01,Premium,F,SI1,59.8,60.0,6.57,6.53,3.92,5345
38892,2.02,Very Good,J,SI2,59.2,60.0,8.27,8.39,4.91,11757
38893,2.02,Ideal,I,SI2,62.3,55.0,8.1,8.06,5.03,10577
38894,1.31,Ideal,F,SI1,61.6,55.0,7.04,7.09,4.35,9331
38895,1.04,Very Good,H,SI1,62.8,57.0,6.44,6.48,4.06,4564
38896,0.73,Ideal,D,VS2,61.9,56.0,5.76,5.81,3.58,3255
38897,0.76,Ideal,G,SI2,62.1,59.0,5.81,5.84,3.62,2389
38898,0.51,Ideal,F,VVS1,60.9,57.0,5.16,5.21,3.16,2208
38899,0.41,Premium,G,VVS1,59.7,60.0,4.85,4.83,2.89,1148
38900,0.92,Very Good,F,VS1,61.0,60.0,6.25,6.27,3.82,5006
38901,0.7,Good,G,SI1,63.7,60.0,5.57,5.51,3.53,2150
38902,0.32,Ideal,F,VS1,61.2,56.2,4.41,4.44,2.71,695
38903,1.78,Premium,H,SI2,61.0,61.0,7.88,7.82,4.79,10666
38904,1.22,Premium,H,SI1,61.0,59.0,6.92,6.86,4.2,4829
38905,0.57,Ideal,E,VS2,61.0,54.0,5.39,5.43,3.3,2202
38906,0.38,Premium,G,VS2,59.2,60.0,4.73,4.7,2.79,983
38907,1.17,Ideal,I,SI1,60.0,59.0,6.82,6.87,4.11,5092
38908,1.32,Premium,I,SI2,60.8,58.0,7.03,7.11,4.3,4704
38909,0.54,Ideal,F,VVS2,61.4,56.0,5.27,5.29,3.24,2218
38910,0.32,Ideal,E,VVS2,61.5,55.0,4.41,4.44,2.72,864
38911,2.0,Fair,E,SI1,65.7,60.0,7.7,7.8,5.09,15330
38912,1.12,Premium,G,SI2,62.8,58.0,6.62,6.57,4.14,4478
38913,0.58,Ideal,E,VVS2,61.8,57.0,5.37,5.4,3.33,2694
38914,0.3,Very Good,F,SI2,62.2,58.0,4.22,4.33,2.66,394
38915,0.38,Very Good,I,SI2,62.7,58.0,4.57,4.61,2.88,500
38916,1.71,Good,I,VS1,63.7,58.0,7.58,7.54,4.81,12755
38917,1.51,Very Good,J,SI1,62.9,59.0,7.25,7.29,4.57,6942
38918,1.2,Premium,E,VVS1,60.6,60.0,6.95,6.85,4.18,14192
38919,0.32,Ideal,D,VVS2,62.0,55.0,4.39,4.41,2.73,867
38920,0.36,Premium,E,SI2,58.5,59.0,4.67,4.63,2.72,475
38921,0.32,Ideal,E,VS2,62.1,55.0,4.43,4.4,2.74,768
38922,1.2,Premium,J,SI1,62.8,58.0,6.77,6.7,4.23,4113
38923,1.54,Premium,E,VS2,60.8,58.0,7.39,7.44,4.51,15185
38924,1.51,Premium,F,VS2,62.0,59.0,7.37,7.18,4.51,13945
38925,0.72,Good,G,VS1,58.0,57.8,5.85,5.87,3.4,2958
38926,0.43,Very Good,F,VS2,61.2,59.0,4.84,4.87,2.97,905
38927,2.03,Ideal,F,SI2,61.6,55.0,8.19,8.14,5.03,18578
38928,1.01,Ideal,F,SI1,62.0,56.0,6.41,6.46,3.99,6907
38929,0.53,Ideal,E,VS2,60.9,59.0,5.17,5.21,3.16,1607
38930,0.31,Good,D,SI1,63.4,55.0,4.28,4.3,2.72,571
38931,1.0,Good,F,SI2,63.8,58.0,6.28,6.33,4.02,4081
38932,0.7,Very Good,F,SI1,61.4,59.0,5.67,5.7,3.49,2312
38933,0.92,Fair,F,SI2,65.1,58.0,6.12,6.07,3.97,3282
38934,0.41,Very Good,D,SI1,62.9,58.0,4.7,4.75,2.97,791
38935,1.01,Fair,G,SI2,67.1,59.0,6.27,6.19,4.18,2942
38936,1.0,Ideal,F,VVS2,59.7,60.0,6.48,6.52,3.88,9014
38937,0.4,Very Good,G,SI1,63.2,58.0,4.7,4.61,2.94,840
38938,0.53,Ideal,D,SI1,61.2,57.0,5.19,5.24,3.19,1587
38939,0.31,Very Good,G,SI1,61.5,59.0,4.34,4.38,2.68,462
38940,0.82,Premium,H,VS2,62.6,59.0,5.99,5.93,3.73,2939
38941,0.31,Ideal,G,VVS1,60.2,58.0,4.37,4.43,2.65,676
38942,0.8,Very Good,E,SI1,63.1,56.0,5.93,5.83,3.71,3050
38943,1.0,Ideal,J,SI2,62.1,56.0,6.34,6.41,3.96,3465
38944,2.0,Premium,H,SI1,62.6,56.0,8.01,7.96,5.0,17760
38945,0.73,Very Good,D,SI2,60.4,59.0,5.8,5.86,3.52,2703
38946,2.0,Good,J,VS2,58.0,62.0,8.17,8.25,4.76,13542
38947,1.02,Ideal,H,SI2,60.7,57.0,6.54,6.51,3.96,4398
38948,0.32,Very Good,F,VS1,62.2,55.0,4.37,4.39,2.72,616
38949,0.42,Very Good,I,IF,60.1,58.0,4.83,4.88,2.92,938
38950,1.23,Very Good,I,VS2,61.2,59.0,6.84,6.81,4.18,6826
38951,1.07,Very Good,H,VS2,61.5,57.0,6.57,6.63,4.06,5254
38952,0.7,Very Good,F,VS1,60.1,58.0,5.73,5.79,3.46,2959
38953,0.28,Ideal,H,VS1,61.8,57.0,4.2,4.22,2.6,497
38954,0.33,Ideal,E,VS1,62.6,57.0,4.42,4.4,2.76,1002
38955,0.42,Ideal,G,VS1,62.7,54.0,4.8,4.83,3.02,921
38956,0.41,Ideal,F,VVS1,62.3,53.0,4.8,4.77,2.98,1356
38957,1.21,Ideal,E,VS2,62.4,54.0,6.86,6.8,4.26,9215
38958,0.24,Ideal,F,IF,62.9,55.0,3.96,3.98,2.5,678
38959,0.26,Very Good,F,VVS1,61.7,57.0,4.09,4.13,2.53,657
38960,0.7,Ideal,H,SI1,62.6,55.0,5.65,5.7,3.55,2294
38961,0.9,Premium,G,VS2,62.8,58.0,6.14,6.09,3.84,4137
38962,1.51,Very Good,H,SI1,62.8,55.0,7.29,7.32,4.59,10314
38963,0.7,Fair,F,I1,63.9,59.0,5.64,5.5,3.57,945
38964,0.52,Ideal,H,SI1,62.0,55.0,5.16,5.2,3.21,1730
38965,0.5,Ideal,G,VS1,62.3,55.0,5.07,5.11,3.17,1624
38966,1.01,Very Good,H,VS2,63.1,56.0,6.41,6.36,4.03,5034
38967,0.76,Premium,J,VS1,61.1,58.0,5.91,5.85,3.59,2262
38968,0.61,Very Good,G,VS2,62.0,57.0,5.44,5.47,3.38,1861
38969,0.7,Ideal,I,VS1,61.5,56.0,5.71,5.75,3.52,2924
38970,1.05,Very Good,J,I1,59.6,63.0,6.61,6.55,3.92,2705
38971,0.79,Ideal,E,VS2,62.2,55.0,5.9,5.97,3.69,3827
38972,1.02,Good,D,SI2,61.5,61.0,6.34,6.41,3.92,4318
38973,1.13,Premium,I,SI1,61.7,58.0,6.66,6.62,4.1,4113
38974,0.75,Ideal,F,SI1,60.8,57.0,5.87,5.9,3.58,3610
38975,0.3,Good,I,SI1,63.3,59.0,4.23,4.3,2.7,394
38976,0.52,Premium,G,SI1,62.6,58.0,5.13,5.1,3.2,1249
38977,1.55,Ideal,F,SI2,62.3,55.5,7.36,7.42,4.61,9808
38978,0.33,Premium,G,VS2,61.1,59.0,4.47,4.43,2.72,743
38979,0.33,Premium,E,SI2,59.7,58.0,4.53,4.48,2.69,594
38980,1.28,Premium,I,SI1,62.6,55.0,6.97,6.93,4.35,6093
38981,0.54,Very Good,J,VS2,63.0,57.0,5.17,5.21,3.27,1129
38982,0.32,Ideal,J,IF,61.0,57.0,4.42,4.46,2.71,521
38983,0.73,Very Good,E,SI1,57.7,61.0,5.92,5.96,3.43,2844
38984,0.51,Very Good,F,VS2,60.6,60.0,5.18,5.22,3.15,1601
38985,0.52,Ideal,E,VS2,61.7,57.0,5.1,5.17,3.17,1576
38986,1.5,Very Good,D,VS2,63.8,55.0,7.24,7.28,4.63,13629
38987,0.53,Ideal,G,VS2,61.6,57.0,5.15,5.2,3.19,1769
38988,0.5,Ideal,G,VS1,62.0,55.0,5.05,5.11,3.15,1624
38989,0.4,Premium,J,VS2,62.5,60.0,4.71,4.67,2.93,765
38990,0.32,Ideal,H,VS2,61.3,55.0,4.4,4.44,2.71,505
38991,0.42,Premium,G,IF,60.2,59.0,4.8,4.87,2.91,1400
38992,1.02,Very Good,J,SI2,63.3,56.0,6.38,6.42,4.05,3745
38993,1.71,Premium,G,VS1,62.3,58.0,7.65,7.61,4.75,17197
38994,0.53,Ideal,F,VS2,61.1,54.0,5.26,5.29,3.22,1655
38995,0.27,Ideal,E,VS2,61.0,55.0,4.18,4.2,2.56,577
38996,0.3,Premium,G,SI2,62.7,55.0,4.29,4.26,2.68,452
38997,1.01,Good,E,SI1,64.3,59.0,6.34,6.31,4.07,4853
38998,1.31,Ideal,H,VS1,61.5,55.0,7.02,7.05,4.33,8429
38999,1.53,Ideal,H,SI1,62.3,57.0,7.41,7.36,4.6,10153
39000,0.32,Ideal,G,VVS2,62.0,54.0,4.39,4.42,2.73,708
39001,0.7,Premium,F,SI1,61.6,55.0,5.7,5.66,3.5,2348
39002,2.01,Ideal,E,SI2,62.2,57.0,8.04,8.09,5.02,17688
39003,1.01,Very Good,D,SI1,62.2,58.0,6.36,6.4,3.97,5122
39004,0.3,Fair,F,SI1,63.1,58.0,4.3,4.22,2.69,496
39005,1.15,Very Good,I,SI1,62.5,60.0,6.68,6.72,4.19,4851
39006,0.31,Good,G,VS1,63.8,57.0,4.33,4.29,2.75,802
39007,1.22,Ideal,H,VS1,62.7,55.0,6.82,6.73,4.25,5773
39008,0.38,Premium,F,VVS1,59.2,58.0,4.8,4.76,2.83,1257
39009,0.32,Premium,G,IF,62.0,60.0,4.41,4.37,2.72,1020
39010,0.51,Premium,F,SI1,59.7,59.0,5.2,5.15,3.09,1406
39011,1.03,Very Good,E,VS1,61.5,58.0,6.43,6.55,3.99,7477
39012,1.5,Very Good,F,SI2,58.5,55.0,7.51,7.56,4.41,9236
39013,0.51,Ideal,G,VVS2,61.2,55.0,5.18,5.15,3.16,1974
39014,0.33,Premium,G,VS2,62.6,58.0,4.44,4.41,2.77,743
39015,1.02,Premium,E,VS2,60.0,59.0,6.56,6.54,3.93,7311
39016,0.31,Ideal,I,SI1,61.5,55.0,4.36,4.39,2.69,436
39017,0.55,Very Good,I,SI2,63.1,58.0,5.15,5.19,3.26,1041
39018,0.7,Very Good,H,SI1,62.4,59.0,5.63,5.75,3.55,2066
39019,1.01,Premium,E,SI1,62.0,58.0,6.41,6.37,3.96,4853
39020,0.3,Very Good,I,VVS1,62.5,60.0,4.24,4.27,2.66,552
39021,0.4,Good,I,VVS1,63.3,57.0,4.67,4.71,2.97,842
39022,0.71,Ideal,E,SI1,61.7,56.0,5.72,5.69,3.52,2704
39023,0.85,Ideal,D,SI1,61.9,56.0,6.03,6.09,3.75,4373
39024,1.07,Premium,I,SI1,61.2,58.0,6.62,6.55,4.03,4126
39025,1.07,Ideal,G,SI2,62.4,57.0,6.56,6.58,4.1,4419
39026,1.01,Very Good,G,VVS2,63.2,59.0,6.38,6.34,4.02,7665
39027,1.01,Good,F,VS1,63.3,60.0,6.32,6.35,4.01,6999
39028,1.21,Very Good,D,SI2,62.3,59.0,6.74,6.78,4.21,6125
39029,0.73,Very Good,G,SI2,62.2,58.0,5.71,5.77,3.57,2057
39030,0.56,Ideal,G,VVS2,60.7,56.0,5.32,5.33,3.23,2058
39031,0.51,Ideal,G,VS1,60.2,56.0,5.18,5.24,3.14,1632
39032,0.7,Very Good,I,VS2,61.1,60.0,5.67,5.75,3.49,2166
39033,2.52,Good,G,SI2,63.7,59.0,8.57,8.52,5.44,17608
39034,1.07,Premium,F,VS1,62.4,58.0,6.52,6.49,4.06,7232
39035,0.51,Ideal,D,VS2,61.7,55.0,5.11,5.14,3.16,1787
39036,0.48,Good,F,SI1,59.3,64.0,5.13,5.1,3.03,994
39037,1.09,Premium,I,SI2,61.3,55.0,6.66,6.62,4.07,4120
39038,1.52,Ideal,G,VVS1,61.4,57.0,7.4,7.38,4.54,16492
39039,1.2,Premium,H,SI2,62.1,57.0,6.84,6.69,4.21,3965
39040,0.32,Premium,I,IF,61.9,59.0,4.39,4.37,2.71,864
39041,0.73,Ideal,E,VS2,62.2,56.0,5.78,5.76,3.59,3270
39042,0.33,Premium,E,SI1,61.1,58.0,4.43,4.47,2.72,579
39043,1.01,Very Good,G,SI2,62.0,58.0,6.37,6.41,3.96,4249
39044,1.27,Ideal,G,VS1,59.6,57.0,7.09,7.06,4.22,9431
39045,1.2,Good,I,SI1,63.5,60.7,6.71,6.75,4.27,5280
39046,0.42,Ideal,D,SI1,62.1,54.0,4.84,4.86,3.01,761
