id,carat,cut,color,clarity,depth,table,x,y,z
11165,0.52,Very Good,H,VS1,63.5,58.0,5.08,5.13,3.24
11166,0.58,Very Good,I,VS2,61.7,54.1,5.37,5.4,3.32
11167,2.63,Very Good,J,I1,62.3,61.0,8.76,8.81,5.47
11168,1.21,Ideal,I,VVS2,61.3,56.0,6.83,6.87,4.2
11169,1.01,Very Good,E,VS2,60.4,57.0,6.45,6.49,3.91
11170,0.32,Very Good,G,VS1,61.8,60.0,4.35,4.36,2.69
11171,1.08,Premium,D,SI1,61.6,56.0,6.64,6.57,4.07
11172,0.44,Ideal,H,IF,61.5,56.0,4.89,4.93,3.02
11173,0.9,Very Good,G,VS2,61.5,60.0,6.13,6.16,3.78
11174,0.51,Ideal,G,VVS2,61.8,56.0,5.1,5.16,3.17
11175,0.4,Good,E,SI2,61.2,61.0,4.71,4.74,2.89
11176,0.31,Ideal,E,VS2,61.8,55.0,4.4,4.37,2.71
11177,1.5,Ideal,H,VS1,61.0,56.8,7.36,7.4,4.5
11178,0.3,Premium,H,VVS2,60.8,58.0,4.37,4.34,2.65
11179,0.92,Very Good,E,SI1,62.1,58.0,6.15,6.22,3.84
11180,1.04,Very Good,G,SI2,60.3,62.0,6.5,6.56,3.94
11181,1.19,Ideal,E,SI1,61.3,57.0,6.83,6.81,4.18
11182,0.75,Premium,F,VVS2,62.4,57.0,5.88,5.75,3.63
11183,0.4,Good,F,VS2,64.1,56.0,4.65,4.71,3.0
11184,0.7,Ideal,G,VVS1,62.8,57.0,5.63,5.68,3.55
11185,0.91,Ideal,G,SI1,62.0,56.0,6.19,6.22,3.85
11186,0.57,Very Good,E,VS2,62.1,59.0,5.29,5.27,3.28
11187,0.34,Premium,G,VVS1,59.0,62.0,4.6,4.56,2.7
11188,0.35,Very Good,D,SI1,60.1,61.0,4.56,4.59,2.75
11189,1.5,Good,E,SI2,63.5,59.0,7.25,7.28,4.61
11190,0.57,Premium,D,SI1,61.1,56.0,5.38,5.33,3.27
11191,1.52,Ideal,I,SI2,61.7,57.0,7.38,7.41,4.56
11192,0.32,Very Good,D,VS2,61.8,57.0,4.35,4.36,2.69
11193,0.35,Very Good,G,VS1,61.5,60.0,4.51,4.57,2.79
11194,0.31,Premium,E,VS1,60.0,59.0,4.42,4.38,2.64
11195,1.02,Ideal,H,SI2,61.6,56.0,6.47,6.51,4.0
11196,0.36,Ideal,H,VS2,62.1,55.0,4.57,4.58,2.84
11197,0.31,Ideal,H,VVS1,61.6,55.0,4.38,4.35,2.69
11198,1.04,Ideal,H,SI2,61.7,57.0,6.49,6.54,4.02
11199,1.5,Good,I,SI1,64.0,60.0,7.13,7.25,4.6
11200,0.53,Ideal,D,SI1,60.4,57.0,5.28,5.31,3.2
11201,0.32,Ideal,F,SI1,61.3,55.0,4.44,4.47,2.73
11202,1.21,Premium,I,SI2,61.8,60.0,6.86,6.76,4.21
11203,1.31,Ideal,I,VS1,62.2,57.0,7.0,7.03,4.36
11204,0.75,Ideal,G,SI1,62.2,57.0,5.84,5.8,3.62
11205,0.74,Very Good,J,VS2,60.8,58.0,5.79,5.85,3.54
11206,0.32,Premium,I,VS1,61.3,58.0,4.35,4.39,2.68
11207,1.0,Good,E,VS2,63.1,56.0,6.37,6.41,4.03
11208,0.36,Premium,E,VS2,59.3,59.0,4.68,4.6,2.75
11209,0.93,Very Good,F,SI1,61.1,58.0,6.26,6.3,3.84
11210,1.0,Ideal,F,SI1,61.9,56.0,6.36,6.41,3.95
11211,0.4,Ideal,D,VS2,61.6,57.0,4.77,4.71,2.92
11212,2.5,Ideal,J,SI2,64.0,55.0,8.56,8.48,5.46
11213,0.37,Ideal,J,VS1,62.6,57.0,4.57,4.54,2.85
11214,1.11,Ideal,G,VS2,62.2,55.0,6.67,6.61,4.13
11215,1.02,Ideal,G,SI2,62.3,56.0,6.39,6.35,3.97
11216,1.09,Ideal,E,VS2,61.2,56.0,6.62,6.67,4.07
11217,0.32,Ideal,D,VVS1,61.8,56.0,4.41,4.39,2.72
11218,0.31,Premium,G,VVS2,61.8,58.0,4.36,4.32,2.68
11219,0.51,Very Good,G,VVS2,62.9,57.0,5.06,5.12,3.2
11220,1.5,Premium,J,VS2,59.6,60.0,7.38,7.31,4.38
11221,0.42,Ideal,I,IF,62.0,54.0,4.82,4.85,3.0
11222,0.56,Ideal,D,SI1,60.5,57.0,5.36,5.31,3.23
11223,0.75,Very Good,G,SI1,62.3,59.0,5.77,5.81,3.61
11224,0.54,Premium,E,VVS2,61.0,59.0,5.28,5.27,3.22
11225,0.5,Very Good,F,VVS2,61.8,56.0,5.11,5.15,3.17
11226,0.39,Ideal,F,VS2,60.0,57.0,4.7,4.76,2.84
11227,0.38,Very Good,D,VS2,63.4,55.0,4.67,4.63,2.95
11228,0.56,Ideal,I,VVS1,61.5,55.0,5.33,5.37,3.29
11229,1.0,Ideal,F,SI1,60.0,57.0,6.45,6.41,3.86
11230,1.12,Premium,G,IF,61.2,58.0,6.7,6.67,4.09
11231,1.01,Good,E,VS2,63.9,59.0,6.31,6.34,4.04
11232,0.55,Very Good,E,VS2,62.3,61.0,5.16,5.21,3.23
11233,0.52,Premium,D,SI1,59.7,60.0,5.26,5.19,3.12
11234,1.0,Very Good,F,SI1,60.5,60.0,6.38,6.45,3.88
11235,1.1,Good,E,SI2,63.3,56.0,6.53,6.58,4.15
11236,1.21,Premium,H,VS1,62.3,58.0,6.77,6.84,4.24
11237,0.31,Premium,D,VVS1,62.7,58.0,4.3,4.31,2.7
11238,2.11,Premium,J,SI2,61.0,58.0,8.2,8.29,5.03
11239,0.55,Ideal,D,VS2,62.3,55.0,5.29,5.24,3.28
11240,0.36,Ideal,H,VS2,60.8,56.0,4.61,4.63,2.81
11241,1.22,Very Good,J,VS1,59.0,63.0,7.05,7.02,4.15
11242,0.9,Premium,E,SI1,59.8,58.0,6.26,6.21,3.73
11243,0.3,Very Good,F,IF,62.0,55.0,4.33,4.35,2.69
11244,0.31,Premium,D,SI1,60.9,60.0,4.38,4.39,2.67
11245,1.2,Very Good,E,SI1,63.2,57.0,6.75,6.69,4.25
11246,1.2,Very Good,H,SI1,62.9,56.0,6.74,6.8,4.26
11247,0.34,Ideal,D,VS2,62.1,55.0,4.49,4.46,2.78
11248,0.76,Premium,F,SI1,62.0,60.0,5.88,5.76,3.61
11249,1.01,Ideal,H,SI1,62.3,55.0,6.43,6.37,3.99
11250,1.11,Ideal,F,SI2,61.7,55.0,6.66,6.63,4.1
11251,0.32,Very Good,H,VVS2,62.9,57.0,4.36,4.39,2.75
11252,1.3,Ideal,G,SI2,61.9,57.0,7.01,6.95,4.32
11253,0.32,Ideal,E,VVS2,60.9,55.0,4.41,4.43,2.69
11254,1.01,Premium,G,VS1,59.5,60.0,6.49,6.48,3.86
11255,0.71,Ideal,H,VS1,62.4,56.0,5.66,5.71,3.55
11256,0.31,Very Good,F,VS2,58.8,58.0,4.45,4.49,2.63
11257,1.34,Premium,D,SI2,60.3,59.0,7.16,7.11,4.3
11258,0.23,Ideal,F,VS1,61.1,56.0,3.97,3.99,2.43
11259,2.08,Premium,I,VVS1,62.2,58.0,8.22,8.18,5.1
11260,1.03,Premium,H,SI1,58.6,61.0,6.64,6.6,3.88
11261,0.33,Ideal,H,VS1,62.0,55.0,4.46,4.44,2.76
11262,0.42,Very Good,G,VS1,59.4,59.0,4.86,4.9,2.9
11263,1.01,Premium,F,VS1,61.3,58.0,6.44,6.52,3.97
11264,1.0,Very Good,E,SI1,61.2,60.0,6.39,6.42,3.92
11265,0.33,Ideal,E,VS2,60.5,56.0,4.51,4.48,2.72
11266,1.0,Very Good,H,VS2,63.3,53.0,6.42,6.37,4.05
11267,0.31,Premium,G,IF,61.7,54.0,4.36,4.33,2.68
11268,0.43,Ideal,G,VVS1,60.5,57.0,4.86,4.92,2.96
11269,0.4,Ideal,F,VS1,61.1,56.0,4.75,4.78,2.91
11270,1.2,Ideal,H,SI2,61.6,57.0,6.84,6.79,4.2
11271,1.1,Very Good,E,VS2,61.9,55.0,6.61,6.67,4.11
11272,1.28,Premium,E,VS1,60.8,60.0,7.03,6.98,4.26
11273,0.41,Premium,E,VS1,60.6,59.0,4.8,4.77,2.9
11274,0.3,Premium,E,IF,61.9,61.0,4.32,4.27,2.66
11275,0.9,Good,E,SI1,58.3,61.0,6.24,6.29,3.65
11276,0.42,Ideal,D,VS1,62.1,56.0,4.82,4.78,2.98
11277,1.51,Good,J,SI1,62.4,64.0,7.31,7.23,4.54
11278,0.32,Ideal,E,VS2,61.9,56.0,4.4,4.36,2.71
11279,0.31,Ideal,E,VVS2,60.2,57.0,4.39,4.41,2.65
11280,0.37,Ideal,E,SI1,61.4,56.0,4.65,4.6,2.84
11281,0.3,Ideal,G,VVS2,62.7,57.0,4.32,4.26,2.69
11282,1.0,Premium,E,SI2,59.1,61.0,6.44,6.39,3.79
11283,0.3,Ideal,E,VS1,62.1,58.0,4.27,4.3,2.66
11284,0.3,Ideal,G,VVS1,61.8,57.0,4.32,4.36,2.68
11285,0.24,Very Good,F,VS2,62.9,58.0,3.94,4.01,2.5
11286,0.31,Ideal,E,VS1,61.2,55.0,4.4,4.42,2.7
11287,0.37,Very Good,D,SI1,62.2,58.0,4.58,4.62,2.86
11288,0.3,Ideal,F,IF,62.0,58.0,4.25,4.3,2.65
11289,0.71,Premium,G,SI1,61.3,57.0,5.74,5.72,3.51
11290,1.73,Premium,F,VS2,61.2,58.0,7.76,7.69,4.73
11291,0.9,Good,D,VS2,57.7,61.0,6.34,6.32,3.65
11292,0.74,Premium,F,SI1,58.8,61.0,5.88,5.82,3.44
11293,0.8,Very Good,D,SI2,63.7,57.0,5.87,5.9,3.75
11294,0.7,Very Good,H,SI2,62.0,59.0,5.68,5.7,3.53
11295,1.14,Very Good,G,VS1,63.4,58.0,6.67,6.61,4.21
11296,0.35,Ideal,H,SI1,62.3,57.0,4.55,4.5,2.82
11297,1.7,Ideal,H,SI2,62.9,57.0,7.59,7.55,4.76
11298,0.41,Ideal,F,VVS1,61.2,57.0,4.79,4.85,2.95
11299,1.01,Good,D,SI1,58.5,64.0,6.4,6.45,3.76
11300,0.31,Ideal,H,VVS2,61.5,56.0,4.35,4.37,2.68
11301,0.33,Good,F,VS2,63.2,56.0,4.39,4.41,2.78
11302,1.72,Ideal,H,SI1,62.2,57.0,7.65,7.55,4.72
11303,0.31,Premium,H,IF,61.0,58.0,4.34,4.38,2.66
11304,1.5,Premium,H,VS1,59.9,60.0,7.44,7.39,4.44
11305,0.46,Very Good,G,VS1,61.4,59.7,4.94,4.97,3.05
11306,0.57,Premium,E,SI1,59.4,58.0,5.42,5.38,3.21
11307,0.4,Premium,D,SI2,62.2,58.0,4.75,4.71,2.94
11308,0.33,Ideal,G,VVS2,61.5,55.0,4.47,4.51,2.76
11309,0.23,Very Good,F,VVS2,61.4,56.0,3.94,3.97,2.43
11310,1.01,Ideal,D,SI1,62.2,54.0,6.42,6.45,4.0
11311,1.6,Premium,H,VS1,62.5,58.0,7.47,7.37,4.64
11312,0.9,Ideal,D,SI1,62.4,55.0,6.15,6.19,3.85
11313,0.9,Good,H,SI1,64.4,58.0,6.04,6.08,3.9
11314,0.3,Ideal,E,VVS1,61.3,57.0,4.32,4.36,2.66
11315,0.54,Very Good,E,VS2,63.1,58.0,5.21,5.13,3.26
11316,0.8,Very Good,F,SI2,61.5,56.0,5.93,5.98,3.66
11317,1.04,Premium,H,SI1,60.7,62.0,6.57,6.51,3.97
11318,0.51,Ideal,D,VS2,62.3,55.0,5.19,5.12,3.21
11319,1.7,Good,G,SI1,58.2,64.0,7.89,7.85,4.58
11320,0.71,Good,F,SI1,63.7,58.0,5.65,5.62,3.59
11321,0.9,Very Good,D,SI1,62.6,58.0,6.11,6.15,3.84
11322,0.7,Very Good,F,VS2,62.8,58.0,5.6,5.64,3.53
11323,0.33,Premium,I,VS1,61.6,60.0,4.45,4.42,2.73
11324,0.44,Premium,I,VVS1,61.5,58.0,4.95,4.87,3.02
11325,0.4,Premium,H,VVS2,60.9,58.0,4.79,4.74,2.9
11326,1.14,Ideal,E,SI2,62.4,57.0,6.64,6.7,4.16
11327,1.01,Very Good,F,VS2,58.8,63.0,6.51,6.56,3.84
11328,0.9,Very Good,H,SI2,63.1,60.0,6.14,6.09,3.86
11329,0.31,Good,F,VS2,64.2,59.0,4.3,4.23,2.74
11330,1.55,Very Good,E,I1,61.6,58.0,7.42,7.52,4.6
11331,2.03,Ideal,G,SI2,62.2,57.0,8.09,8.06,5.03
11332,1.75,Ideal,I,VS2,61.6,55.0,7.72,7.77,4.77
11333,0.46,Premium,G,SI1,60.6,59.0,5.04,5.0,3.04
11334,0.52,Good,F,SI1,65.5,66.0,4.92,4.98,3.24
11335,1.09,Ideal,G,SI2,62.1,56.0,6.59,6.66,4.12
11336,1.51,Premium,G,VS2,60.4,58.0,7.38,7.43,4.47
11337,0.5,Premium,F,VS1,62.0,58.0,5.03,5.1,3.14
11338,1.34,Very Good,J,VS1,63.0,57.0,6.9,7.01,4.38
11339,0.83,Ideal,E,SI2,61.0,57.0,6.06,6.13,3.72
11340,1.01,Ideal,G,VVS2,60.6,57.0,6.54,6.5,3.95
11341,0.3,Ideal,G,VVS1,61.3,56.0,4.34,4.3,2.65
11342,0.32,Very Good,I,VS1,63.1,56.0,4.4,4.38,2.77
11343,0.56,Premium,E,VS2,61.9,55.0,5.31,5.25,3.27
11344,2.17,Premium,G,SI2,62.2,62.0,8.32,8.24,5.15
11345,0.54,Ideal,G,SI2,62.7,56.0,5.23,5.2,3.27
11346,1.1,Good,H,SI2,57.6,61.0,6.82,6.73,3.9
11347,1.21,Very Good,D,SI2,62.4,58.0,6.77,6.83,4.24
11348,0.59,Very Good,G,SI1,59.3,58.0,5.45,5.51,3.25
11349,1.0,Fair,G,SI2,64.7,58.0,6.24,6.19,4.02
11350,2.01,Very Good,G,SI1,59.1,57.0,8.16,8.23,4.84
11351,0.35,Very Good,E,VS1,62.3,60.0,4.5,4.52,2.81
11352,0.67,Very Good,G,VS2,59.4,59.4,5.71,5.8,3.41
11353,0.78,Ideal,D,VS2,61.7,57.0,5.87,5.93,3.64
11354,0.72,Ideal,D,SI1,60.5,56.0,5.79,5.84,3.52
11355,1.01,Premium,G,SI1,63.0,60.0,6.34,6.3,3.98
11356,1.22,Ideal,I,SI1,61.7,57.0,6.85,6.82,4.22
11357,0.31,Ideal,F,VS2,61.5,56.0,4.34,4.37,2.68
11358,0.24,Premium,H,VVS1,60.8,59.0,4.02,4.0,2.44
11359,0.32,Premium,H,VVS1,61.4,58.0,4.41,4.38,2.7
11360,1.5,Very Good,J,VS1,63.3,57.0,7.24,7.2,4.57
11361,0.9,Very Good,F,VS1,62.1,58.0,6.15,6.19,3.83
11362,0.5,Ideal,F,VS1,62.0,55.1,5.05,5.11,3.16
11363,0.3,Good,G,VS1,63.6,54.0,4.31,4.25,2.72
11364,1.11,Premium,G,VS2,61.4,58.0,6.7,6.66,4.1
11365,1.68,Premium,F,SI1,60.7,62.0,7.72,7.66,4.67
11366,0.35,Ideal,D,VS1,63.0,57.0,4.51,4.48,2.83
11367,0.35,Very Good,E,VVS1,63.0,59.0,4.44,4.48,2.81
11368,0.59,Very Good,E,SI2,62.9,58.0,5.33,5.39,3.37
11369,0.54,Ideal,F,VS1,60.9,57.0,5.21,5.26,3.19
11370,0.51,Good,E,VS2,63.8,57.0,5.07,5.05,3.23
11371,0.72,Ideal,G,SI2,62.1,55.3,5.72,5.74,3.56
11372,0.91,Very Good,E,VS2,62.8,59.0,6.15,6.17,3.87
11373,0.31,Good,F,VS2,63.9,56.0,4.32,4.29,2.75
11374,1.11,Ideal,H,VVS2,61.4,57.0,6.67,6.63,4.08
11375,0.3,Good,G,VS2,63.5,55.0,4.22,4.25,2.69
11376,2.02,Fair,G,I1,65.6,57.0,7.87,7.8,5.15
11377,0.4,Very Good,H,SI1,62.9,56.0,4.65,4.7,2.94
11378,0.72,Ideal,E,VS1,61.1,57.0,5.78,5.81,3.54
11379,0.31,Very Good,H,SI1,62.8,58.0,4.28,4.32,2.7
11380,0.3,Ideal,F,SI1,60.2,56.0,4.36,4.41,2.64
11381,0.3,Premium,G,VVS2,61.9,59.0,4.25,4.28,2.64
11382,1.3,Ideal,H,VS1,61.3,59.0,6.97,7.03,4.29
11383,1.07,Premium,H,VS1,62.5,56.0,6.6,6.52,4.1
11384,1.02,Very Good,H,SI1,63.4,57.0,6.42,6.36,4.05
11385,0.97,Premium,F,SI1,59.9,59.0,6.36,6.39,3.82
11386,1.19,Very Good,G,VVS2,61.8,59.0,6.75,6.77,4.18
11387,1.51,Very Good,F,VVS2,61.3,61.0,7.33,7.36,4.5
11388,1.27,Ideal,H,SI1,61.7,57.0,6.95,6.93,4.28
11389,2.04,Premium,I,SI2,60.2,59.0,8.28,8.22,4.97
11390,0.39,Good,F,VS2,64.3,55.0,4.56,4.64,2.96
11391,0.23,Very Good,F,VVS2,60.8,59.0,3.97,3.99,2.42
11392,1.04,Premium,G,VS2,60.0,58.0,6.62,6.54,3.95
11393,0.33,Ideal,F,VVS1,61.7,54.0,4.46,4.49,2.76
11394,1.25,Very Good,F,SI2,58.0,63.0,7.16,7.06,4.13
11395,0.44,Premium,E,SI1,62.3,58.0,4.85,4.88,3.03
11396,1.23,Very Good,H,VVS1,62.5,58.0,6.77,6.82,4.25
11397,0.52,Ideal,I,SI2,61.9,55.0,5.17,5.23,3.22
11398,0.38,Very Good,G,VS2,62.5,56.0,4.59,4.63,2.88
11399,1.5,Fair,D,I1,64.7,62.0,7.19,7.04,4.6
11400,0.38,Very Good,F,VVS1,63.8,58.0,4.58,4.61,2.93
11401,0.26,Good,D,VS2,65.2,56.0,3.99,4.02,2.61
11402,0.72,Very Good,I,VS2,61.8,60.0,5.72,5.76,3.55
11403,2.16,Very Good,G,SI2,62.6,55.0,8.2,8.25,5.14
11404,1.02,Ideal,G,VS1,61.3,57.0,6.48,6.51,3.98
11405,0.4,Premium,D,SI2,62.1,60.0,4.75,4.69,2.93
11406,0.31,Ideal,D,VS2,61.5,56.0,4.37,4.41,2.7
11407,0.72,Ideal,I,VS2,61.8,55.0,5.75,5.78,3.56
11408,0.51,Ideal,H,VS2,61.2,53.0,5.22,5.18,3.18
11409,0.28,Very Good,G,SI1,62.0,55.0,4.2,4.25,2.62
11410,0.71,Very Good,F,VS1,62.9,55.0,5.68,5.71,3.58
11411,0.51,Ideal,G,VVS1,62.7,54.0,5.1,5.14,3.21
11412,0.41,Premium,D,VS2,62.4,60.0,4.71,4.75,2.95
11413,2.01,Ideal,G,SI2,61.0,54.0,8.01,8.13,4.92
11414,0.32,Ideal,J,VS2,62.9,56.0,4.4,4.37,2.76
11415,0.56,Premium,E,VS2,61.1,57.0,5.38,5.33,3.27
11416,1.01,Good,D,VS2,61.8,59.0,6.28,6.35,3.9
11417,0.56,Premium,F,I1,62.6,60.0,5.3,5.15,3.27
11418,1.23,Good,G,SI1,63.1,56.0,6.78,6.81,4.29
11419,0.36,Premium,F,SI1,61.1,59.0,4.59,4.55,2.79
11420,0.72,Very Good,E,VVS2,60.5,55.0,5.82,5.85,3.53
11421,0.5,Very Good,H,SI1,63.1,59.0,5.02,4.96,3.15
11422,0.53,Ideal,H,IF,62.0,54.0,5.22,5.27,3.25
11423,1.01,Premium,H,SI1,62.3,58.0,6.44,6.4,4.0
11424,1.34,Very Good,D,SI2,62.3,59.0,6.99,7.03,4.37
11425,1.36,Ideal,G,SI1,61.0,56.0,7.17,7.2,4.38
11426,1.09,Very Good,J,VS2,62.3,59.0,6.56,6.63,4.11
11427,0.41,Ideal,I,VS1,60.9,53.0,4.85,4.8,2.94
11428,0.33,Ideal,I,VS2,61.5,57.0,4.42,4.49,2.74
11429,0.72,Premium,E,IF,61.3,60.0,5.74,5.71,3.51
11430,0.8,Very Good,F,SI1,61.6,56.0,5.96,6.0,3.68
11431,0.3,Ideal,G,VS2,62.5,53.0,4.3,4.27,2.68
11432,0.52,Ideal,I,VVS2,62.2,57.0,5.18,5.11,3.2
11433,0.32,Ideal,D,VS2,62.0,55.0,4.41,4.37,2.72
11434,1.67,Ideal,G,VS1,61.5,55.0,7.62,7.67,4.7
11435,0.23,Good,F,VVS1,60.3,66.0,3.93,3.96,2.38
11436,0.69,Ideal,H,SI1,62.1,57.0,5.65,5.62,3.5
11437,0.7,Very Good,E,VS2,58.9,60.0,5.83,5.85,3.44
11438,0.35,Ideal,I,SI1,61.3,54.0,4.51,4.56,2.78
11439,1.02,Good,I,SI2,63.6,56.0,6.37,6.4,4.06
11440,0.3,Very Good,H,VVS2,62.9,57.0,4.28,4.31,2.7
11441,0.67,Good,F,VVS2,63.8,61.0,5.46,5.54,3.52
11442,1.01,Ideal,H,SI1,62.1,56.0,6.38,6.47,3.99
11443,1.14,Ideal,F,VS2,61.4,56.0,6.73,6.78,4.14
11444,0.6,Ideal,H,SI2,61.9,55.0,5.43,5.46,3.37
11445,0.36,Very Good,D,VS2,64.0,56.0,4.49,4.51,2.88
11446,0.32,Ideal,I,VVS1,62.5,55.0,4.37,4.4,2.74
11447,1.2,Ideal,G,VVS2,62.5,54.4,6.75,6.82,4.24
11448,0.5,Premium,E,VS2,62.6,60.0,5.03,5.0,3.14
11449,1.42,Premium,F,SI2,59.7,57.0,7.33,7.3,4.37
11450,0.35,Very Good,E,SI1,62.9,58.0,4.48,4.52,2.83
11451,0.34,Ideal,F,VVS1,61.7,55.0,4.51,4.5,2.78
11452,0.73,Premium,D,VS2,59.8,58.0,5.85,5.89,3.51
11453,1.11,Ideal,I,SI1,62.3,58.0,6.6,6.65,4.13
11454,1.03,Premium,I,SI1,61.6,59.0,6.49,6.46,3.99
11455,1.24,Ideal,F,VS2,61.6,54.0,6.95,6.91,4.27
11456,0.42,Ideal,F,VS1,61.3,57.0,4.85,4.8,2.96
11457,0.61,Ideal,E,VVS1,59.9,61.0,5.5,5.55,3.31
11458,0.41,Ideal,H,VS1,62.7,56.0,4.73,4.77,2.98
11459,1.02,Premium,F,VS1,62.0,59.0,6.41,6.39,3.97
11460,0.51,Premium,G,VVS2,59.1,59.0,5.18,5.21,3.07
11461,0.9,Ideal,F,SI1,60.7,57.0,6.21,6.25,3.78
11462,1.08,Very Good,J,SI2,62.5,60.0,6.51,6.57,4.09
11463,1.08,Ideal,I,VS2,61.8,54.0,6.6,6.57,4.07
11464,0.38,Ideal,G,SI1,60.2,57.0,4.72,4.77,2.85
11465,0.73,Ideal,J,SI1,61.8,56.0,5.78,5.81,3.58
11466,0.35,Premium,H,VVS1,60.6,60.0,4.51,4.57,2.75
11467,1.01,Premium,E,SI2,62.5,60.0,6.42,6.39,4.0
11468,0.53,Ideal,J,SI1,61.6,55.0,5.2,5.23,3.21
11469,0.26,Very Good,D,VVS2,60.4,59.0,4.15,4.19,2.52
11470,0.55,Very Good,J,VS2,62.6,57.0,5.17,5.21,3.25
11471,0.9,Premium,I,VS2,61.6,58.0,6.15,6.09,3.77
11472,0.92,Ideal,E,SI1,61.4,55.0,6.29,6.25,3.85
11473,0.31,Good,D,SI2,63.6,54.0,4.34,4.31,2.75
11474,0.71,Premium,G,VS2,63.0,56.0,5.7,5.69,3.59
11475,0.96,Premium,G,SI2,62.7,60.0,6.29,6.11,3.89
11476,0.51,Ideal,E,VS2,62.0,54.0,5.16,5.13,3.19
11477,0.41,Very Good,F,VVS2,62.9,54.0,4.7,4.74,2.97
11478,0.8,Ideal,G,SI2,61.6,56.0,5.97,6.01,3.69
11479,0.39,Very Good,I,VS1,63.1,58.0,4.68,4.61,2.93
11480,1.01,Good,G,SI2,63.7,59.0,6.38,6.31,4.04
11481,0.53,Premium,G,SI1,61.3,58.0,5.21,5.16,3.18
11482,0.52,Premium,D,VS2,62.4,58.0,5.09,5.13,3.19
11483,1.08,Premium,F,SI2,62.6,56.0,6.61,6.55,4.12
11484,0.77,Ideal,G,VS1,62.4,54.0,5.89,5.93,3.69
11485,0.4,Ideal,H,SI1,62.1,55.0,4.73,4.77,2.95
11486,0.71,Ideal,I,VS2,61.0,58.0,5.77,5.81,3.53
11487,1.07,Premium,D,VS1,62.0,60.0,6.55,6.49,4.04
11488,0.71,Fair,E,VS2,64.6,59.0,5.62,5.59,3.62
11489,0.31,Ideal,F,VS2,62.6,55.0,4.33,4.29,2.7
11490,0.78,Very Good,D,VS1,63.2,58.0,5.87,5.81,3.69
11491,2.03,Premium,I,VS2,60.5,62.0,8.22,8.17,4.96
11492,0.7,Ideal,F,SI1,61.0,56.0,5.75,5.8,3.52
11493,1.26,Ideal,J,SI2,62.5,53.0,6.86,6.9,4.3
11494,0.31,Very Good,E,VVS2,61.4,60.0,4.34,4.36,2.67
11495,1.75,Ideal,J,VS2,62.1,57.0,7.71,7.66,4.77
11496,1.0,Fair,E,SI2,65.8,58.0,6.28,6.16,4.09
11497,0.31,Very Good,I,VS2,60.7,61.0,4.32,4.34,2.63
11498,0.41,Premium,G,VS2,61.9,59.0,4.77,4.73,2.94
11499,0.33,Very Good,H,IF,60.3,59.0,4.47,4.49,2.7
11500,1.09,Premium,H,SI1,59.8,60.0,6.72,6.66,4.0
11501,0.9,Premium,G,SI1,62.2,60.0,6.1,6.16,3.81
11502,1.51,Very Good,G,SI2,62.8,56.0,7.22,7.3,4.56
11503,0.4,Ideal,H,SI2,62.2,56.0,4.71,4.75,2.94
11504,1.75,Very Good,H,SI2,60.8,60.0,7.72,7.8,4.72
11505,1.02,Ideal,I,VVS2,62.1,54.0,6.47,6.51,4.03
11506,1.1,Very Good,I,SI2,62.8,57.0,6.56,6.63,4.14
11507,0.41,Ideal,G,IF,62.4,54.0,4.74,4.78,2.97
11508,0.31,Ideal,D,VS1,60.5,55.0,4.39,4.43,2.67
11509,1.31,Ideal,G,VS1,62.2,56.0,7.01,7.05,4.37
11510,0.5,Good,D,SI1,61.1,64.0,5.05,5.07,3.09
11511,0.31,Ideal,G,VVS2,61.4,56.0,4.35,4.38,2.68
11512,0.7,Good,J,SI2,58.7,58.0,5.74,5.85,3.4
11513,0.4,Ideal,J,VVS2,61.8,55.0,4.76,4.79,2.95
11514,0.31,Ideal,E,VVS2,60.8,57.0,4.39,4.36,2.66
11515,0.32,Ideal,G,VS1,60.8,57.0,4.42,4.39,2.68
11516,0.32,Premium,E,IF,61.6,58.0,4.39,4.38,2.7
11517,0.27,Ideal,H,SI1,61.3,55.0,4.17,4.21,2.57
11518,0.25,Premium,E,VS1,60.7,59.0,4.13,4.11,2.5
11519,0.39,Ideal,G,VVS1,60.7,56.0,4.73,4.77,2.88
11520,0.72,Ideal,D,SI1,61.9,55.0,5.75,5.78,3.57
11521,0.59,Ideal,E,VVS2,61.1,57.0,5.39,5.41,3.3
11522,0.22,Premium,F,SI1,61.7,60.0,3.9,3.85,2.39
11523,0.5,Good,F,SI1,64.3,57.0,5.03,4.94,3.21
11524,0.34,Ideal,F,VS2,62.5,55.0,4.48,4.51,2.81
11525,0.9,Ideal,I,VS1,61.8,56.0,6.2,6.23,3.84
11526,0.9,Very Good,D,SI2,63.5,58.0,6.08,6.17,3.89
11527,0.41,Ideal,G,VS1,60.8,56.0,4.79,4.82,2.92
11528,0.32,Ideal,D,SI1,62.7,54.0,4.35,4.39,2.74
11529,0.32,Ideal,E,VS2,62.7,55.0,4.36,4.38,2.74
11530,0.9,Very Good,G,SI2,62.2,60.0,6.09,6.2,3.82
11531,0.32,Ideal,F,VVS1,62.3,56.0,4.35,4.38,2.72
11532,2.21,Premium,J,SI2,62.7,57.0,8.33,8.25,5.2
11533,0.31,Good,H,VVS1,63.3,58.0,4.28,4.32,2.72
11534,0.91,Good,F,SI2,63.8,59.0,6.04,6.09,3.87
